temperature,humidity,wind,rain,FFMC,DMC,DC,ISI,month,day,fire_occurred,area
19.001373674548933,61.55443948116948,3.5065532507325825,0.06964222595678415,89.86991356623375,28.912019992473336,221.22544358241967,15.008332435506038,mar,tue,0,0.0
30.641198916344187,65.39563849932375,19.478113468740073,38.6822591227949,86.22911441878044,34.412122950415906,219.65804197557932,14.97604167301111,mar,sun,1,3.8543261395484163
26.803239457178975,82.06695842258588,12.905484593309238,47.658980839629585,85.29145779754376,44.00736913434823,50.68020192878711,11.82782839207276,sep,thu,0,0.0
20.54625568223868,77.75988798058148,0.44815192958734595,42.745897574028064,90.47957611857875,7.7673732813472105,45.296717445102345,19.810684842675634,oct,mon,0,0.0
28.163909330531425,68.30673176978428,19.353283962928415,7.225640640404824,94.71468089278008,45.68228298655017,71.1283259636236,1.1175489449193576,sep,sat,1,2.4572824511762543
21.472310263607696,68.06564165554278,2.4201006739844977,27.55503030047875,93.82120971610703,17.45034588643311,45.106267287839884,3.8426220940717593,jun,sat,0,0.0
26.99496078750848,26.613971868728534,10.366292798841496,39.835274936839866,93.57564757480056,44.56384859524496,202.12679659235894,17.76884198890269,apr,wed,1,13.255404566629446
27.17973814857736,87.3358093435457,6.004646987558915,18.334022804760185,89.87211158299576,23.728075221255224,114.92741282311181,16.34838701892343,jan,thu,0,0.0
22.78285290882482,54.227200701124225,19.42143860565938,12.955655290593764,87.54409260040498,42.22390681724915,170.21368367646213,13.882952398703285,jun,wed,1,2.9969352983136384
29.6082505596223,39.10288412792457,17.58602093178718,27.584309968756205,91.79672267041005,25.449299097532858,299.4576419435131,16.683029325845833,jan,wed,1,9.319856650627226
29.069904300988707,10.091676050260503,17.96637586655972,36.81972603264042,94.86969455059268,13.056784758102483,107.58426959077191,19.823199163024483,nov,sun,1,17.79536600922453
31.47603536334822,23.202986441606672,19.184285452685202,46.777681926356465,90.86074369337541,30.28415478894586,57.77918210505392,7.818197070348161,nov,fri,1,16.945604640539237
18.326946965448837,39.55829789069866,4.2609349354431725,32.61870489876762,85.45548664062046,23.718967446313762,132.2502540084268,6.827902855135015,apr,sun,0,0.0
19.851945144552996,28.493265572313618,18.299225640215138,28.189214800960645,94.40550580177091,39.65242930678491,51.0444255092556,8.617020523998026,oct,sat,1,7.209557264218711
28.226077929750286,72.33625094120863,18.534955426903366,34.370433303994744,92.75134699196221,30.74570414279823,286.0061347591586,12.413129915185785,aug,thu,0,0.0
31.692960691478035,89.41898435803895,13.246972802229017,46.821588143555296,90.82457187056815,5.300756029878433,231.24404935909124,19.003281899121994,sep,fri,0,0.0
23.921064368358902,22.07024374596836,4.4298970465768095,22.843726099552185,88.55310366775805,32.6012729151127,282.6194531703152,4.878432273716735,jun,mon,1,10.111998825849493
25.607305320997728,48.580299084849734,0.4246098334794568,37.37597474204931,92.4127797666498,20.640622635641304,245.53262091649555,0.5679764414392618,may,wed,0,0.0
27.97578512718457,11.972484456551431,16.397538236521562,14.030287052398277,87.584323347326,32.28062427869371,136.3120294535447,17.509570921976838,may,sat,1,16.59040893955493
25.47672099720654,41.60324285451988,13.55739068034908,12.859460588837146,94.2702549275623,4.781404362971137,137.21946340793914,13.073461919960996,feb,wed,1,7.254295987187723
31.307596262677578,80.65407764914585,14.486548016280425,31.5246285601201,89.42143421698577,17.91679790387686,144.65940417644094,11.507274990446186,may,thu,0,0.0
27.17251323045653,55.111369026341286,7.177454636514524,13.213822720444574,93.86518238296617,15.309240467126095,201.0964284734808,5.365690277767905,jun,thu,1,0.0
25.282553242327783,75.88594218810458,15.775596632341223,0.34879676425300654,94.90461080599025,4.800469889665958,123.57386575311162,10.332681819587515,sep,fri,0,0.0
24.255153451163515,27.765213963311357,15.628947572513452,26.822260267576763,86.48414359682586,45.33409745544658,224.47385946834177,15.83171655842917,mar,sat,1,9.932653220055839
32.70161989909943,34.516618508036046,6.7109625901261865,14.063985802977081,86.3201227672541,22.989829190596836,214.5822598515009,9.594306890113156,aug,sat,1,10.59147343115035
29.58930973527388,50.51688950136639,14.471564232822987,4.676164816349865,85.05383987611918,21.241636871359383,85.462260164426,3.85019889870833,aug,wed,1,8.650408696369496
25.433488497071984,33.19666574430294,12.066812590044533,49.48987600808231,87.6224688388785,42.03837746266806,133.88397317807517,0.8090585461351374,jun,sat,1,11.963810990243541
17.159278432899747,36.34205833779661,12.287218874170227,43.283694117722234,90.2780105146575,35.12028926102288,170.15713190002157,1.0235767627669468,sep,thu,0,0.0
27.34489039074234,36.09197736954893,10.229771762439075,3.7995497903307918,87.93671305242168,6.681043835951399,271.4372084501804,14.72134377092378,dec,wed,1,7.2673300717890585
18.895781750144888,67.730370880376,19.938217785955455,19.908661134268957,90.4232602723815,23.387268219904414,27.22161106841403,17.381351090484817,jun,sun,0,0.0
18.381752145789108,34.72214500963452,6.231525345160027,34.836414721778496,88.62647616525894,27.616079767286365,17.066847856424822,12.248549186889129,oct,sun,0,0.0
15.6673169146347,35.21498321231711,12.79147746664162,29.3884321484084,85.45933807055785,32.52405915622532,115.6141282493322,3.9205272409179526,feb,thu,1,5.50272216709855
20.013675210157924,83.64911183602786,13.393947745834653,11.014008389846246,93.3960948349254,6.9617011342022455,276.0306888463907,14.15626724747018,may,fri,0,0.0
25.984306179345616,73.7807220518486,7.331018763331805,40.076231455827916,93.66395580208564,2.044960077165274,27.411707669780636,0.8418265634717592,feb,thu,0,0.0
23.60246268351733,52.09142077513171,15.997164435057822,39.27216144676292,85.35138860282233,9.571506507892654,140.36005875242878,15.23448898675601,mar,mon,1,2.3354641442069086
18.316372805620347,14.556229383654493,4.452258247471206,44.44197911346851,92.07072708632667,4.807935278914295,126.43052510043651,11.732463949457618,oct,sat,1,7.9544105684599735
33.199822646856965,53.72754107977957,14.502788051916664,36.86016257131266,86.37840647302593,28.73170345391729,14.538689147321538,12.996656941281131,sep,wed,1,6.498367777551005
34.978337448919824,26.679557996340844,16.73492663504918,20.825543902106347,89.03918453355024,11.284045421029315,24.459758767690925,18.18556261379395,oct,sun,1,17.479610315665212
16.06812267322657,34.74614193734495,16.83786572001345,13.88157245008651,92.85442934252768,17.170330835962993,80.88816744560128,4.8938118787570435,jun,sat,1,3.7026914194188274
19.979601835224862,73.5914999765198,11.140518250862982,34.13459801583604,89.03732699622368,13.090467289873828,198.8946584911073,17.63210484143704,feb,sat,0,0.0
27.833858630920897,45.84728902367359,14.095534582299017,40.12882993728829,87.87563962494872,16.539863416162575,29.12071752850905,17.347162290155453,jan,mon,1,4.235170515825103
20.26754602005786,72.58926361209276,17.8414674346956,19.383136165270326,86.75650020191031,14.781943455620867,98.34852265443712,7.37047553824967,mar,thu,0,0.0
27.26754356277234,33.89471870513074,14.518069285297859,6.953766901035668,87.0896841410945,3.8763731389417613,135.9673781435896,10.00693992147319,feb,fri,1,6.631008551037288
32.47729122621479,11.321818382922126,16.689815917410403,27.02189671571941,87.24845357358916,27.968809587732242,206.97540134541805,12.506196308614488,sep,sun,1,17.178950437891793
23.966943601519766,13.543634479759392,2.9901261974759397,13.18804228294414,87.83936903532751,41.86786590155916,177.22795699870971,12.58554576622358,sep,thu,1,12.167085455561638
31.524813443952095,60.91560222790057,3.553187362835737,25.08795866842759,91.76918852714678,43.363010419484866,174.93596885416568,10.554203014063482,oct,sat,0,0.0
27.16479912680348,14.652089645312092,12.666957003783246,9.448232126769101,91.06547738881164,47.36303953878091,22.348453830215398,1.45079674643241,may,tue,1,9.998942368447524
24.785883093442127,63.516131340849995,10.552246627167644,47.66207066593211,90.25849279072982,33.74731747069485,234.5328021633277,18.73985467756438,feb,sun,0,0.0
27.75026049512276,15.781760980418955,16.485094439300155,35.126002545621816,89.28141142672274,49.978472405680535,25.583378731618275,17.074608766967522,may,tue,1,15.296590721979276
30.151248469847836,20.74956911136189,11.01405355962192,5.562090537568798,92.67535428960335,42.202002278510406,228.1484346575452,0.2962038191509553,jun,wed,1,14.367012075555351
20.52286019537479,81.98784048056811,1.740131741121207,18.95139869883537,85.80525431341437,47.231957315235185,232.2776707880155,14.141743413787246,apr,sat,0,0.0
25.872889064159196,43.55118703747115,18.057295875832818,37.39263132624267,90.31536520282607,2.6745110030234223,214.87740695395627,17.85901533721825,aug,tue,1,8.100553508278301
18.4408188382492,32.77583751100444,13.101180346811654,18.133484220646977,85.66372510898435,46.435918764308006,136.7061478899244,2.935141771121601,oct,sat,1,9.752943707517318
28.16108157015925,40.46140577261759,9.41157824712742,43.49059845332999,91.51096261958328,47.62605955338174,123.39301708547274,16.283544642404706,jul,mon,1,6.276540076452148
24.245811442166524,64.91359151981135,18.88295600848959,30.771606260383876,94.71590191262528,30.62593725206619,241.55374590732546,14.391321489806684,sep,fri,0,0.0
26.682915227295176,85.17113532396624,5.402561890266966,29.51662762956887,93.03408015680434,42.183695490320254,49.32549267252913,17.118786288748698,jul,fri,0,0.0
23.182133525424856,48.157431287675564,13.87976568518331,24.468466263439215,88.84479521327557,29.923788994767317,210.5904503241744,1.7867696879855655,jun,thu,1,3.6598707995614035
20.31746812605202,69.68747697553815,3.116779696082368,20.601682197523008,85.57466629687171,13.123778009483942,139.2569748478301,5.885606474115201,nov,wed,0,0.0
26.05151520110998,79.67365286799189,11.507364043555839,5.872369079694168,91.71781425500333,6.145601257527964,103.97642543285568,2.3744774321649498,jul,sun,0,0.0
25.148780697478728,77.47523549317921,7.599498489168164,6.696288124288746,85.49057449204066,37.87561854699472,190.96478139285676,19.69833898552303,may,mon,0,0.0
23.51258899563075,46.18513398107821,1.50124627655291,25.527804939067728,86.21789082758309,38.46809067691453,234.4190490228415,18.053285687725324,nov,wed,0,0.0
27.54134319837295,73.84372662694562,6.371740399149129,40.35893278253614,90.16503876577632,26.295340873149073,198.9979907594849,0.25873750476145485,may,tue,0,0.0
26.073565915852633,33.286310510051706,8.988835964826567,29.958033353396246,92.31167861286137,41.25915310723705,235.02009459123906,8.79482331301711,jul,thu,1,11.73022040337279
28.78516032526989,74.8902083251179,11.511986937347116,38.35383287679389,92.12785430787865,33.967978953445225,122.92184055964388,6.846833611653096,may,tue,0,0.0
21.594741712625595,65.06277362944063,3.833287740316156,40.65895643683159,88.47213443722043,22.392717412459632,172.5744671439783,0.26037585481569314,jan,sat,0,0.0
20.37303871178522,77.52450662297085,18.873200516069474,28.932536420761558,85.46191739561097,11.761243851757074,142.6230648405852,16.954360330330466,jun,sat,0,0.0
27.029120433369073,38.18771294624075,19.64096797981505,48.58628909317955,88.38833378313356,35.08206165200007,180.24414154922744,11.496356184055447,mar,thu,1,8.979213513338257
25.299663151331643,86.33850859811373,15.567245275890688,17.854911507789406,92.22599739983484,18.07831285252362,241.26238217335424,9.45713447591239,feb,fri,0,0.0
16.27733555696973,24.0182010413624,2.692553055748237,37.88987323661301,87.15183042186787,12.703217603442825,202.6854719504157,16.107465222700785,oct,mon,0,0.0
18.74230287904778,48.63626905733325,16.49151740658889,10.116812569173323,90.70585497864802,39.635414488999835,83.67539526439911,2.976601904073173,jul,tue,1,0.0
23.62577349665104,71.73125897562414,6.495901308238667,12.594249726489338,91.47904164198907,37.196343175601264,135.09102388535044,6.928971928700955,jun,wed,0,0.0
27.956746208792,60.554637028115565,11.694034090719711,30.872306610768124,91.81693073543958,29.781440691783228,275.41558659989374,1.7419369187404032,sep,sat,0,0.0
31.140151048040675,63.80090954379248,6.535883702155909,16.7936431234894,92.41778536811002,43.69324958312229,171.09292996892916,3.0023776284795667,apr,sat,0,0.0
27.350220936841012,67.22825700001644,5.439859525204785,43.10975690163094,94.11351502548851,10.660058020443396,280.26035150968283,18.06661996747666,apr,mon,0,0.0
30.30685482436567,50.921210886657995,5.981774344876934,43.46405591825874,90.49387450097916,22.916271344390235,49.38437306533894,10.612349309710865,may,mon,0,0.0
27.430181447088184,82.88681052592389,15.81930797737398,9.266085527558921,94.4456907484101,21.41767134223566,266.3429823636171,5.9001068723899674,jul,mon,0,0.0
30.367063512052226,38.807207665084064,19.9014643168685,31.518599468277447,93.70062351951813,28.78242686770509,252.05907012173154,15.409869525647546,feb,wed,1,11.298301914205666
29.456719508026232,23.2663980831595,0.9595932242331018,49.79141871623723,94.91709822520839,48.602025395975254,103.76311488517707,11.551412421916385,may,thu,1,7.540649736867193
17.43084749377573,80.58780894718029,0.4850587208651014,18.281891545387836,88.16750475431701,22.784141838579128,130.05365619956086,17.362251180613967,apr,tue,0,0.0
17.780372264631215,39.13557610335072,18.2154848827471,7.5464770306459705,91.48861051107787,47.53951453599928,171.68987502713412,8.488646633532023,oct,sun,1,6.635154154849082
20.80819059999596,35.58824311437681,18.840505538181965,8.676959939257822,87.07410944377317,20.565821965929125,184.80543351970906,15.839724147154078,jan,tue,1,7.418651823949685
24.872229645042772,85.77816218773687,6.535113506640304,3.1718279827554205,87.56701973133009,27.329484689809576,208.24067498936634,11.600546811962083,jun,sun,0,0.0
19.80728089578014,73.40697280268549,13.93887251679407,13.012941551339646,87.40064963259991,15.588292746658638,229.8591301584449,13.869910648203636,jul,thu,0,0.0
20.573756569378887,89.08197338607373,12.505260550866684,27.948610046242823,89.21125473118539,46.40589761812301,199.39546392823019,12.50509100623642,may,wed,0,0.0
33.05146490241435,67.96182708631392,18.38819533744332,16.135259451759897,86.31989023555082,12.576831598737805,59.977953295812284,15.014815228772424,may,wed,1,6.610027210332721
30.82797447572064,57.64033722288822,10.910052527736502,2.568675216932209,92.8835711686087,23.615366358349245,95.44696117271549,5.5507881067297475,dec,thu,1,0.8675083204860061
23.44531241824453,63.679558562265285,16.959501577557972,42.476303838207556,87.55920232006189,3.9859243917364147,115.95028178608675,11.601125353464246,jul,tue,0,0.0
33.437740276183966,35.31796253102867,18.038688500924103,47.066599420258676,94.24172048815328,42.338423044342605,89.07134585112472,7.679836260087296,jul,tue,1,11.037611219108083
30.74636663142838,33.28026907202252,15.170898417932273,47.97534051491065,91.25855833935783,47.9829828116468,26.11212814731411,15.070783444471711,feb,sun,1,9.975572499613294
26.990736325612687,78.2325670180332,5.822098110543498,29.141122775287737,89.12511032026934,26.625214541138575,108.97829156814566,19.47420414168152,jan,sat,0,0.0
23.13365877029343,89.19479611703997,0.7164717514117003,35.93608210131172,86.61596629710827,25.076923714577884,172.1931569451359,16.50328411369681,jun,mon,0,0.0
22.552146764846643,16.95830008513689,0.08226323178194717,44.814660716626314,92.76861546695088,40.08245428070151,79.58906048861105,0.21488369548755548,oct,sun,1,6.158682724978839
20.745579554805506,31.54276158469675,0.2897737231857733,7.360299273679638,86.34306327703602,21.086160055211668,263.29236606435495,5.616921519465484,sep,sat,1,0.4164038232545484
19.924529040860655,44.216093665539084,15.451042685324053,28.389849845645475,90.0640072959772,13.550399086928413,155.01095497439857,3.1538521402494912,jan,fri,0,0.0
28.967443602761065,51.895546579575054,9.241936483855389,45.800346134804286,91.65563549579582,18.42194574676313,193.34113009666694,3.7401084985737088,may,mon,0,0.0
35.01213733822399,87.52014993137225,2.867406233906422,41.63668928912557,88.28524698191403,49.984803991915946,89.03745818479901,18.65117104087409,aug,sun,0,0.0
25.070541781265625,19.72896919657608,10.650600781283918,4.813527145938979,86.9051372290085,22.574992348639068,273.3985601349464,2.967023734248657,apr,thu,1,13.744983670515374
28.494142101012674,50.31726238603148,6.757142582739,20.85551707328045,86.53097394646241,37.313704174040055,297.2195308835159,18.116565611702317,apr,fri,1,5.727869868381871
25.06521687188476,54.85143401167889,5.9129852331474915,21.75450233776767,85.1940637290291,16.424842877170803,72.29429891467859,12.142467844438787,jul,thu,0,0.0
17.537688649970036,14.277257930050276,6.984645818182738,43.510026561393424,89.60494545247617,35.63698585337976,177.34950404163757,14.264868837788507,oct,fri,1,5.470017773727435
27.36315172921703,34.86093562979371,2.4993723630366693,29.054722059437676,86.47465657970945,20.448546972050572,173.17596430827447,1.0280893231292088,oct,wed,1,5.014644125959616
19.284975436347583,30.2267026532129,8.589833573956875,24.65966045981739,94.37759670024433,30.154001496662854,68.15155716483704,1.866737563103471,jul,sun,1,4.553363623526713
20.629003649929253,69.61761013532144,0.847184852877847,31.53986599330973,87.85389064641812,27.03791013956593,189.8182144228503,13.306427821986093,aug,thu,0,0.0
26.966535250026617,28.59752321734107,9.822657796409683,48.41273074066652,94.93590597318018,41.11680552598586,18.596006621328186,4.542149184965634,jan,fri,1,8.773571542734803
14.65812142284484,53.0104541282836,7.676122861989589,47.44039880010636,88.07521620204054,13.260221471357708,298.2740486972183,18.58080436029647,aug,tue,0,0.0
21.48411787437056,51.64979721371615,1.2876821185736165,28.349982587503725,89.12891940295866,16.83739362824247,209.65137368451522,1.8587029205123207,may,fri,0,0.0
14.233285400643778,88.75050500948826,13.41861585908218,46.36664204141807,94.63593005603782,46.39730126279909,295.1158110124544,6.563278767789025,apr,tue,0,0.0
21.47635782194558,53.00996805978837,13.826520540255931,44.972059891229314,90.23676972062978,19.418712724499475,274.8917121722234,17.237369004654173,jun,sat,0,0.0
22.04302635080976,58.30406144097512,2.8341621906869285,36.59631787534968,85.8208801573057,38.40118538061876,285.83795113166144,15.821096597832247,sep,fri,0,0.0
34.28323718280977,53.15345542027736,12.694890374464888,45.795138879605055,91.6542325491046,41.765634746999815,69.13648183617661,14.969296033739175,oct,sun,1,9.401042868377262
23.648143004321042,49.88784259176123,11.688608731131438,0.8755240707453982,94.85172902766055,13.641490913001,263.6962115461613,10.928593186041965,nov,fri,1,2.3986297227068794
29.87856688834625,76.17429653264102,16.569731627792617,17.7275836444231,94.61741549940002,44.935096793518575,267.39846478057393,10.025213798148,may,sun,0,0.0
22.403018140869367,89.46940007056712,10.244570507310655,43.90843856098705,94.67786687321168,24.57694621237232,56.73747710562921,12.391678793597444,jul,mon,0,0.0
24.0090216181014,25.2946431277853,3.187966813448617,2.6125578561310316,91.34452660005988,2.349081804548354,58.181674332493735,15.03603423264315,aug,tue,1,5.141425386173635
22.978012884080194,26.263164434876494,4.615307709663432,14.74630732110455,88.12801023729752,38.69514579791456,249.00515837888037,9.76131458997669,oct,thu,1,3.327451096757509
21.50900162694475,24.637870673189557,1.8424521629214707,49.45113591560179,88.14002231926167,33.35226205333936,51.5419650862227,5.7433270158774015,dec,tue,1,6.6298055471615935
27.0843653129502,57.60078220147208,19.404869038083937,23.87070898677083,86.3373024491508,5.05236470333989,281.69918958732694,15.772700957838273,jun,wed,1,5.499356075605179
24.073561705611457,33.37414427056359,13.371250511242197,39.146775625044214,85.21346099428364,15.038164898683213,163.8613365057883,16.68444829762331,may,fri,1,9.16962153840593
27.52778926607504,60.93032947560389,14.408806276842217,23.46339622436262,90.69473985380587,48.77993150953886,128.90612426618884,13.615034735197082,jul,fri,0,0.0
27.456038327059982,73.88904127387607,17.314152110500714,24.451612865652546,87.27436389114763,40.884685759300936,161.96734976568874,11.331935202943018,apr,thu,0,0.0
26.352284128899193,33.784047938051145,14.780807749969107,39.817682483309305,89.66089616429203,42.75392698209327,221.71875182445694,15.086702533366916,oct,wed,1,10.167698987118609
23.57581531128899,59.3643396883368,1.7324045801912713,30.70521874101495,94.44132541722276,31.584296736549003,116.50514754965054,15.731143335928145,jan,tue,0,0.0
26.48580011904111,27.944210145997967,8.079100869742108,32.66992027146502,91.09888377300304,37.246872028853176,210.66114624657752,14.026370879736664,sep,fri,1,10.072694852620467
26.92104610824731,59.924675422187896,7.033644394855278,22.023957358864372,87.92856837805046,6.29997913540615,189.39562165937875,4.309073267019221,sep,thu,0,0.0
26.48060138532288,70.93399243153469,18.915825438834077,20.450057054028637,86.82454547725808,21.555652334848745,16.635499636283832,5.30636814500318,nov,wed,0,0.0
26.340252137948767,89.77880572700695,12.952110211634293,40.84929938257168,94.89377912390803,44.49646234614088,111.77297802597143,2.0151279909156394,aug,mon,0,0.0
21.415888396985977,17.53779029980059,6.949392829952432,2.7101331752196254,91.21069372052585,14.041839436243729,186.47706533232554,2.171289116892978,apr,mon,1,7.009777959350798
22.88049463833702,69.7321146270076,7.927807039313793,36.456746587073305,88.21485954362525,31.00387380898154,130.68835738521346,2.5612736168547268,mar,thu,0,0.0
28.759665163433873,88.72145201570885,19.089920569095593,15.005539881261642,92.59499496877575,11.766669991778079,219.68612312668193,0.5102238049777541,jul,sun,0,0.0
21.03270135058264,45.40297726218348,14.70317595838801,11.76626060230561,91.636558469289,8.280316399127052,187.50788303205087,17.806494442583368,feb,sat,1,2.309059169417747
25.721632358630185,72.23139806665233,2.3972010682731226,1.5069846588539493,89.0649656843877,34.622378205124775,148.44838315439486,1.2661699441519447,sep,sat,0,0.0
19.711445355220498,30.711099357640357,14.304859142422718,23.18196792983179,93.41982727872276,25.8928780173145,52.92189144861939,8.042145314361882,jun,fri,1,3.1816259239730202
16.723876439052837,71.82451259269249,9.933336399203302,11.609768925910041,91.11446878749145,30.50174902124077,108.42622227301305,11.908295747866916,nov,fri,0,0.0
27.211584340822426,43.50965297968378,10.312621106240648,0.6394447126044367,88.53832893330225,14.184065038706622,134.27135389083406,10.363160690998171,sep,thu,1,6.355555661409058
19.047961321627547,18.883710983351865,13.576146872767712,45.10805585217235,88.61361657806778,41.782933503201114,70.12282554376254,12.655203983664647,aug,mon,1,12.209822072280305
22.661493993440544,82.76204474898637,19.075414801520083,17.30008256039947,85.80328304180965,10.343601036430961,160.38208819719952,13.061396685218023,nov,wed,0,0.0
29.67159955619637,26.69940267427119,4.35098860028716,25.323560535175332,87.16838915430651,47.659687903970024,215.34890081687328,13.310195071011092,aug,wed,1,11.870208156577267
19.56936850409295,83.5921093149537,0.5777634454392366,7.4391991764968415,88.18866673245559,26.114191609480265,181.99883707810065,4.278134799880668,aug,wed,0,0.0
29.185772431656922,78.14690070095205,6.051980807210544,25.702108807763064,87.42746189075159,5.977687400009255,11.518064428883143,1.1812737240988813,feb,wed,0,0.0
29.08653101869163,75.33429914207387,16.675766625972837,46.04195930468979,93.09590110706698,30.710651171866825,160.75543904367132,14.080592699990094,jun,mon,0,0.0
24.381355268625818,61.80627926454872,5.511116307438122,3.0546349740997405,94.1917360824514,25.627735782592023,38.78686466506716,5.888030033876999,may,tue,0,0.0
28.326672672544376,10.515955437176068,1.5970804532689042,16.383644818665317,86.37535270584169,45.24677961737845,283.81560921669956,0.6198664462522974,may,fri,1,13.007427607717878
28.62068279657249,47.29528290631507,1.4591577942912726,15.991950490488167,93.59415226704417,30.431191370332257,124.36336658277966,4.070202739446895,may,sat,1,2.5782781166531903
19.371725160997073,81.35759302204843,2.299044449473322,44.777614300705224,87.7992355268105,15.050395846852531,21.94611711902166,3.7151178928649053,apr,fri,0,0.0
20.10629581845117,24.639817328167908,7.855259618951553,31.804257223611692,94.9147940149941,28.167894215557904,34.58522339758754,8.538561064617234,sep,wed,1,5.516759816540741
34.26139092254469,20.957209904743586,18.43228446560889,17.544903791617177,85.67695662184461,32.42717172045067,104.94803301830764,16.9701621619864,sep,fri,1,17.057336451584938
18.40515750848745,74.81013080095673,8.462870426929555,28.638416386072794,90.15889782660372,17.803901387325975,212.64116197752142,5.9855016085153245,jul,fri,0,0.0
21.568604321224576,51.063486596759866,14.97075725369169,41.267610641598814,86.42884678080127,42.1834931002396,131.260677160164,14.261552303887918,jan,sat,0,0.0
23.541531251033618,76.87592887292547,18.59863197963291,28.656937819806526,87.36400999825457,20.737007513889285,194.13781468197425,11.421143199109023,jun,fri,0,0.0
20.07230199639535,63.62560526646253,7.793366402163313,45.813850361477,87.954512161218,29.371427468152945,107.31172590860926,15.873040070092237,may,wed,0,0.0
21.121966976988045,20.483376731634593,6.6841288366253115,42.517739138680156,87.45091717939299,23.227343512758313,81.85671332707781,10.302293554548772,sep,fri,1,4.7229491199256985
27.362987412065216,47.634579813059304,16.398008599689163,20.784821198382076,93.4689669644626,35.33342235186168,233.12880242620238,12.87106857459076,nov,fri,1,2.906944713010701
24.32860418906848,11.477272391458877,2.277400052107297,21.20272258519737,92.73526196375916,10.727909062587898,192.75428143630577,11.338223956971614,dec,mon,1,10.283569369714971
34.43092950605265,47.4270410499772,17.124538835261664,44.05641981523052,94.98066631634092,28.90261985390208,172.9492338031358,11.574643910424784,dec,fri,1,9.90659318735265
23.915864748889284,19.819275716718625,17.1605721378007,33.51374779963512,88.29529043400693,31.953458516280563,287.6392025169065,4.236918571595655,jun,sun,1,11.945901116537513
19.384024745623112,43.95353273341133,1.7335314646210676,16.360790660335105,93.1540810003274,36.22489643928756,283.3638111059882,14.461215660177968,oct,wed,1,0.0
13.074431506534818,76.41602645251825,0.3701474970080265,2.625452774278425,91.2320284096755,7.645161571190258,33.529437946977424,0.3728000931115272,jul,mon,0,0.0
15.149480911440822,20.977378528805275,15.964686277476277,48.82875159435812,87.29695512805228,2.4453860916508403,148.38503359405507,11.175932173519886,apr,sun,1,7.229954805918706
21.590078760011007,29.974485147146,0.5888502948966301,30.150911702219403,86.29480844644854,19.626765988278116,253.83596511333704,8.786004023651516,nov,sun,1,2.86895266188345
27.793476414609096,81.38239086851854,16.92239398379888,9.517351464672252,92.21783844226195,32.02835661119893,122.54685373611711,17.41670137371607,dec,mon,0,0.0
34.76553599136287,20.11927674562034,15.707399434221788,44.596762961984275,86.7282025543032,11.509698733061382,199.88584092720242,1.4099342391287384,jul,wed,1,17.925409974013647
28.43713377563252,11.95314518577777,17.690019265303178,13.199936092694442,91.84298222636488,12.70357049072444,33.35573650625204,17.956371569057893,jun,sun,1,15.628501756767976
27.596732571205862,24.880674548479618,0.12571091737182405,16.754984838888326,93.27729065828292,20.219155739431308,59.28968183978115,8.692659971447295,feb,sun,1,7.981022404267923
24.89549203017926,75.20062215870061,1.2082398338898837,16.435396598726037,85.35423389843152,29.167918973316944,100.20954525609778,15.832870572707652,mar,mon,0,0.0
28.489516362695138,72.84814339384181,5.148839902448643,26.096464431265115,93.98749337055058,43.15367005476427,108.17762031096821,19.38252033207901,nov,mon,0,0.0
